listing_id,year_month,avg_adjusted_price,avg_base_price,occupancy_rate,available_days
51502999,2026-09,127.4,98.0,1.0,0
51502999,2026-10,128.16,98.0,1.0,0
51584379,2025-10,93.99,73.0,0.8,1
51584379,2025-11,76.29,73.0,0.03,29
51584379,2025-12,75.83,73.0,0.0,31
51584379,2026-01,65.05,73.0,0.0,31
51584379,2026-02,64.71,73.0,0.0,28
51584379,2026-03,64.45,73.0,0.0,31
51584379,2026-04,75.92,73.0,0.0,30
51584379,2026-05,76.53,73.0,0.0,31
51584379,2026-06,75.92,73.0,0.0,30
51584379,2026-07,76.18,73.0,0.0,31
51584379,2026-08,95.22,73.0,0.0,31
51584379,2026-09,94.9,73.0,0.0,30
51584379,2026-10,95.46,73.0,0.0,26
51593238,2025-10,153.21,119.0,1.0,0
51593238,2025-11,124.36,119.0,1.0,0
51593238,2025-12,123.61,119.0,1.0,0
51593238,2026-01,106.04,119.0,1.0,0
51593238,2026-02,105.48,119.0,1.0,0
51593238,2026-03,105.06,119.0,1.0,0
51593238,2026-04,123.76,119.0,1.0,0
51593238,2026-05,124.76,119.0,1.0,0
51593238,2026-06,123.76,119.0,1.0,0
51593238,2026-07,124.18,119.0,1.0,0
51593238,2026-08,155.23,119.0,0.48,16
51593238,2026-09,154.7,119.0,0.0,30
51593238,2026-10,155.61,119.0,0.0,26
51655958,2025-10,128.75,100.0,0.0,5
51655958,2025-11,104.5,100.0,0.23,23
51655958,2025-12,103.87,100.0,0.0,31
51655958,2026-01,89.11,100.0,0.0,31
51655958,2026-02,88.64,100.0,0.0,28
51655958,2026-03,88.29,100.0,0.0,31
51655958,2026-04,104.0,100.0,0.0,30
51655958,2026-05,104.84,100.0,0.0,31
51655958,2026-06,104.0,100.0,0.0,30
51655958,2026-07,104.35,100.0,0.0,31
51655958,2026-08,130.44,100.0,0.0,31
51655958,2026-09,130.0,100.0,0.0,30
51655958,2026-10,130.77,100.0,0.0,26
51762105,2025-10,92.7,72.0,0.8,1
51762105,2025-11,75.24,72.0,0.2,24
51762105,2025-12,74.79,72.0,0.42,18
51762105,2026-01,64.16,72.0,0.0,31
51762105,2026-02,63.82,72.0,0.0,28
51762105,2026-03,63.57,72.0,0.0,31
51762105,2026-04,74.88,72.0,0.0,30
51762105,2026-05,75.48,72.0,0.1,28
51762105,2026-06,74.88,72.0,0.0,30
51762105,2026-07,75.14,72.0,0.0,31
51762105,2026-08,93.92,72.0,0.0,31
51762105,2026-09,93.6,72.0,0.0,30
51762105,2026-10,94.15,72.0,0.0,26
51787040,2025-10,329.6,256.0,1.0,0
51787040,2025-11,267.52,256.0,0.23,23
51787040,2025-12,265.91,256.0,0.06,29
51787040,2026-01,228.13,256.0,0.0,31
51787040,2026-02,226.93,256.0,0.0,28
51787040,2026-03,226.02,256.0,0.0,31
51787040,2026-04,266.24,256.0,0.0,30
51787040,2026-05,268.39,256.0,0.0,31
51787040,2026-06,266.24,256.0,0.0,30
51787040,2026-07,267.15,256.0,0.26,23
51787040,2026-08,333.94,256.0,1.0,0
51787040,2026-09,332.8,256.0,1.0,0
51787040,2026-10,334.77,256.0,1.0,0
51804660,2025-10,,,1.0,0
51804660,2025-11,,,1.0,0
51804660,2025-12,,,1.0,0
51804660,2026-01,,,0.35,20
51804660,2026-02,,,0.0,28
51804660,2026-03,,,0.0,31
51804660,2026-04,,,0.0,30
51804660,2026-05,,,0.0,31
51804660,2026-06,,,0.0,30
51804660,2026-07,,,0.26,23
51804660,2026-08,,,1.0,0
51804660,2026-09,,,1.0,0
51804660,2026-10,,,1.0,0
51819107,2025-10,,,1.0,0
51819107,2025-11,,,1.0,0
51819107,2025-12,,,1.0,0
51819107,2026-01,,,1.0,0
51819107,2026-02,,,1.0,0
51819107,2026-03,,,1.0,0
51819107,2026-04,,,1.0,0
51819107,2026-05,,,1.0,0
51819107,2026-06,,,1.0,0
51819107,2026-07,,,1.0,0
51819107,2026-08,,,1.0,0
51819107,2026-09,,,1.0,0
51819107,2026-10,,,1.0,0
51824978,2025-10,203.42,158.0,1.0,0
51824978,2025-11,165.11,158.0,1.0,0
51824978,2025-12,164.12,158.0,0.16,26
51824978,2026-01,140.8,158.0,0.0,31
51824978,2026-02,140.05,158.0,0.0,28
51824978,2026-03,139.5,158.0,0.0,31
51824978,2026-04,164.32,158.0,0.0,30
51824978,2026-05,165.65,158.0,0.97,1
51824978,2026-06,164.32,158.0,1.0,0
51824978,2026-07,164.88,158.0,1.0,0
51824978,2026-08,206.1,158.0,1.0,0
51824978,2026-09,205.4,158.0,1.0,0
51824978,2026-10,206.61,158.0,1.0,0
51920623,2025-10,137.76,107.0,1.0,0
51920623,2025-11,111.82,107.0,1.0,0
51920623,2025-12,111.14,107.0,1.0,0
51920623,2026-01,95.35,107.0,0.0,31
51920623,2026-02,94.85,107.0,0.0,28
51920623,2026-03,94.47,107.0,0.0,31
51920623,2026-04,111.28,107.0,0.0,30
51920623,2026-05,112.18,107.0,0.0,31
51920623,2026-06,111.28,107.0,0.0,30
51920623,2026-07,111.66,107.0,0.0,31
51920623,2026-08,139.57,107.0,0.0,31
51920623,2026-09,139.1,107.0,0.0,30
51920623,2026-10,139.92,107.0,0.0,26
51942497,2025-10,220.16,171.0,0.0,5
51942497,2025-11,178.7,171.0,0.0,30
51942497,2025-12,177.62,171.0,0.0,31
51942497,2026-01,152.38,171.0,0.0,31
51942497,2026-02,151.58,171.0,0.0,28
51942497,2026-03,150.98,171.0,0.0,31
51942497,2026-04,177.84,171.0,0.0,30
51942497,2026-05,179.27,171.0,0.0,31
51942497,2026-06,177.84,171.0,0.0,30
51942497,2026-07,178.45,171.0,0.0,31
51942497,2026-08,223.06,171.0,0.0,31
51942497,2026-09,222.3,171.0,0.0,30
51942497,2026-10,223.61,171.0,0.0,26
51959058,2025-10,162.22,126.0,0.2,4
51959058,2025-11,131.67,126.0,0.23,23
51959058,2025-12,130.88,126.0,0.13,27
51959058,2026-01,112.28,126.0,0.0,31
51959058,2026-02,111.69,126.0,0.0,28
51959058,2026-03,111.24,126.0,0.0,31
51959058,2026-04,131.04,126.0,0.0,30
51959058,2026-05,132.1,126.0,0.16,26
51959058,2026-06,131.04,126.0,0.0,30
51959058,2026-07,131.49,126.0,0.26,23
51959058,2026-08,164.36,126.0,1.0,0
51959058,2026-09,163.8,126.0,1.0,0
51959058,2026-10,164.77,126.0,1.0,0
52004408,2025-10,41.2,32.0,0.2,4
52004408,2025-11,33.44,32.0,0.0,30
52004408,2025-12,33.24,32.0,0.0,31
52004408,2026-01,28.52,32.0,0.23,24
52004408,2026-02,28.37,32.0,1.0,0
52004408,2026-03,28.25,32.0,1.0,0
52004408,2026-04,33.28,32.0,1.0,0
52004408,2026-05,33.55,32.0,1.0,0
52004408,2026-06,33.28,32.0,1.0,0
52004408,2026-07,33.39,32.0,1.0,0
52004408,2026-08,41.74,32.0,1.0,0
52004408,2026-09,41.6,32.0,1.0,0
52004408,2026-10,41.85,32.0,1.0,0
52048336,2025-10,122.31,95.0,0.6,2
52048336,2025-11,99.28,95.0,0.5,15
52048336,2025-12,98.68,95.0,0.16,26
52048336,2026-01,84.66,95.0,0.1,28
52048336,2026-02,84.21,95.0,0.14,24
52048336,2026-03,83.88,95.0,0.0,31
52048336,2026-04,98.8,95.0,0.1,27
52048336,2026-05,99.6,95.0,0.26,23
52048336,2026-06,98.8,95.0,0.1,27
52048336,2026-07,99.14,95.0,0.26,23
52048336,2026-08,123.92,95.0,1.0,0
52048336,2026-09,123.5,95.0,1.0,0
52048336,2026-10,124.23,95.0,1.0,0
52088183,2025-10,370.8,288.0,0.0,5
52088183,2025-11,300.96,288.0,0.0,30
52088183,2025-12,299.15,288.0,0.0,31
52088183,2026-01,256.65,288.0,0.0,31
52088183,2026-02,255.29,288.0,0.0,28
52088183,2026-03,254.28,288.0,0.0,31
52088183,2026-04,299.52,288.0,0.0,30
52088183,2026-05,301.94,288.0,0.1,28
52088183,2026-06,299.52,288.0,0.0,30
52088183,2026-07,300.54,288.0,0.0,31
52088183,2026-08,375.68,288.0,0.0,31
52088183,2026-09,374.4,288.0,0.0,30
52088183,2026-10,376.62,288.0,0.0,26
52173725,2025-10,110.72,86.0,0.0,5
52173725,2025-11,89.87,86.0,0.2,24
52173725,2025-12,89.33,86.0,0.0,31
52173725,2026-01,76.64,86.0,0.0,31
52173725,2026-02,76.23,86.0,0.0,28
52173725,2026-03,75.93,86.0,0.0,31
52173725,2026-04,89.44,86.0,0.2,24
52173725,2026-05,90.16,86.0,1.0,0
52173725,2026-06,89.44,86.0,1.0,0
52173725,2026-07,89.75,86.0,1.0,0
52173725,2026-08,112.18,86.0,1.0,0
52173725,2026-09,111.8,86.0,1.0,0
52173725,2026-10,112.46,86.0,1.0,0
52278189,2025-10,168.66,131.0,0.0,5
52278189,2025-11,136.9,131.0,0.23,23
52278189,2025-12,136.07,131.0,0.23,24
52278189,2026-01,116.74,131.0,0.0,31
52278189,2026-02,116.12,131.0,0.0,28
52278189,2026-03,115.66,131.0,0.0,31
52278189,2026-04,136.24,131.0,0.0,30
52278189,2026-05,137.34,131.0,0.0,31
52278189,2026-06,136.24,131.0,0.0,30
52278189,2026-07,136.7,131.0,0.0,31
52278189,2026-08,170.88,131.0,0.0,31
52278189,2026-09,170.3,131.0,0.0,30
52278189,2026-10,171.31,131.0,0.0,26
52531373,2025-10,204.71,159.0,0.2,4
52531373,2025-11,166.16,159.0,0.57,13
52531373,2025-12,165.15,159.0,0.32,21
52531373,2026-01,141.69,159.0,0.0,31
52531373,2026-02,140.94,159.0,0.0,28
52531373,2026-03,140.38,159.0,0.0,31
52531373,2026-04,165.36,159.0,0.0,30
52531373,2026-05,166.69,159.0,0.0,31
52531373,2026-06,165.36,159.0,0.0,30
52531373,2026-07,165.92,159.0,0.0,31
52531373,2026-08,207.4,159.0,0.0,31
52531373,2026-09,206.7,159.0,0.0,30
52531373,2026-10,207.92,159.0,0.0,26
52766531,2025-10,159.65,124.0,0.6,2
52766531,2025-11,129.58,124.0,0.57,13
52766531,2025-12,128.8,124.0,0.0,31
52766531,2026-01,110.5,124.0,0.19,25
52766531,2026-02,109.92,124.0,0.29,20
52766531,2026-03,109.48,124.0,0.0,31
52766531,2026-04,128.96,124.0,0.0,30
52766531,2026-05,130.0,124.0,0.0,31
52766531,2026-06,128.96,124.0,0.0,30
52766531,2026-07,129.4,124.0,0.0,31
52766531,2026-08,161.75,124.0,0.29,22
52766531,2026-09,161.2,124.0,1.0,0
52766531,2026-10,162.15,124.0,1.0,0
52837864,2025-10,229.18,178.0,1.0,0
52837864,2025-11,186.01,178.0,0.1,27
52837864,2025-12,184.89,178.0,0.23,24
52837864,2026-01,158.62,178.0,0.0,31
52837864,2026-02,157.78,178.0,0.0,28
52837864,2026-03,157.16,178.0,0.0,31
52837864,2026-04,185.12,178.0,0.0,30
52837864,2026-05,186.61,178.0,0.0,31
52837864,2026-06,185.12,178.0,0.0,30
52837864,2026-07,185.75,178.0,0.0,31
52837864,2026-08,232.19,178.0,0.0,31
52837864,2026-09,231.4,178.0,0.0,30
52837864,2026-10,232.77,178.0,0.0,26
52904644,2025-10,122.31,95.0,0.0,5
52904644,2025-11,99.28,95.0,0.0,30
52904644,2025-12,98.68,95.0,0.0,31
52904644,2026-01,84.66,95.0,0.0,31
52904644,2026-02,84.21,95.0,0.0,28
52904644,2026-03,83.88,95.0,0.0,31
52904644,2026-04,98.8,95.0,0.0,30
52904644,2026-05,99.6,95.0,0.0,31
52904644,2026-06,98.8,95.0,0.0,30
52904644,2026-07,99.14,95.0,0.0,31
52904644,2026-08,123.92,95.0,0.0,31
52904644,2026-09,123.5,95.0,0.0,30
52904644,2026-10,124.23,95.0,0.0,26
52986682,2025-10,182.82,142.0,1.0,0
52986682,2025-11,148.39,142.0,0.2,24
52986682,2025-12,147.5,142.0,0.0,31
52986682,2026-01,126.54,142.0,0.0,31
52986682,2026-02,125.87,142.0,0.0,28
52986682,2026-03,125.37,142.0,0.0,31
52986682,2026-04,147.68,142.0,0.0,30
52986682,2026-05,148.87,142.0,0.1,28
52986682,2026-06,147.68,142.0,0.0,30
52986682,2026-07,148.18,142.0,0.26,23
52986682,2026-08,185.23,142.0,1.0,0
52986682,2026-09,184.6,142.0,1.0,0
52986682,2026-10,185.69,142.0,1.0,0
53115234,2025-10,113.3,88.0,0.8,1
53115234,2025-11,91.96,88.0,0.23,23
53115234,2025-12,91.41,88.0,0.0,31
53115234,2026-01,78.42,88.0,0.0,31
53115234,2026-02,78.01,88.0,0.0,28
53115234,2026-03,77.7,88.0,0.0,31
53115234,2026-04,91.52,88.0,0.0,30
53115234,2026-05,92.26,88.0,0.19,25
53115234,2026-06,91.52,88.0,0.0,30
53115234,2026-07,91.83,88.0,0.0,31
53115234,2026-08,114.79,88.0,0.0,31
53115234,2026-09,114.4,88.0,0.0,30
53115234,2026-10,115.08,88.0,0.0,26
53150554,2025-10,294.84,229.0,1.0,0
53150554,2025-11,239.3,229.0,0.87,4
53150554,2025-12,237.86,229.0,0.19,25
53150554,2026-01,204.07,229.0,0.0,31
53150554,2026-02,202.99,229.0,0.0,28
53150554,2026-03,202.19,229.0,0.0,31
53150554,2026-04,238.16,229.0,0.0,30
53150554,2026-05,240.08,229.0,0.06,29
53150554,2026-06,238.16,229.0,0.0,30
53150554,2026-07,238.97,229.0,0.0,31
53150554,2026-08,298.72,229.0,0.0,31
53150554,2026-09,297.7,229.0,0.0,30
53150554,2026-10,299.46,229.0,0.0,26
53150899,2025-10,70.81,55.0,1.0,0
53150899,2025-11,57.48,55.0,0.3,21
53150899,2025-12,57.13,55.0,0.45,17
53150899,2026-01,49.01,55.0,0.19,25
53150899,2026-02,48.75,55.0,0.0,28
53150899,2026-03,48.56,55.0,0.0,31
53150899,2026-04,57.2,55.0,0.2,24
53150899,2026-05,57.66,55.0,1.0,0
53150899,2026-06,57.2,55.0,1.0,0
53150899,2026-07,57.4,55.0,1.0,0
53150899,2026-08,71.74,55.0,1.0,0
53150899,2026-09,71.5,55.0,1.0,0
53150899,2026-10,71.92,55.0,1.0,0
53172066,2025-10,,,1.0,0
53172066,2025-11,,,1.0,0
53172066,2025-12,,,1.0,0
53172066,2026-01,,,1.0,0
53172066,2026-02,,,1.0,0
53172066,2026-03,,,1.0,0
53172066,2026-04,,,1.0,0
53172066,2026-05,,,1.0,0
53172066,2026-06,,,1.0,0
53172066,2026-07,,,1.0,0
53172066,2026-08,,,1.0,0
53172066,2026-09,,,1.0,0
53172066,2026-10,,,1.0,0
53173859,2025-10,168.66,131.0,1.0,0
53173859,2025-11,136.9,131.0,0.43,17
53173859,2025-12,136.07,131.0,0.0,31
53173859,2026-01,116.74,131.0,0.0,31
53173859,2026-02,116.12,131.0,0.0,28
53173859,2026-03,115.66,131.0,0.0,31
53173859,2026-04,136.24,131.0,0.0,30
53173859,2026-05,137.34,131.0,0.97,1
53173859,2026-06,136.24,131.0,1.0,0
53173859,2026-07,136.7,131.0,1.0,0
53173859,2026-08,170.88,131.0,1.0,0
53173859,2026-09,170.3,131.0,1.0,0
53173859,2026-10,171.31,131.0,1.0,0
53181906,2025-10,117.16,91.0,0.6,2
53181906,2025-11,95.1,91.0,0.17,25
53181906,2025-12,94.52,91.0,0.1,28
53181906,2026-01,81.09,91.0,0.0,31
53181906,2026-02,80.66,91.0,0.0,28
53181906,2026-03,80.34,91.0,0.0,31
53181906,2026-04,94.64,91.0,0.0,30
53181906,2026-05,95.4,91.0,0.0,31
53181906,2026-06,94.64,91.0,0.0,30
53181906,2026-07,94.96,91.0,0.0,31
53181906,2026-08,118.7,91.0,0.0,31
53181906,2026-09,118.3,91.0,0.0,30
53181906,2026-10,119.0,91.0,0.0,26
53232503,2025-10,184.11,143.0,1.0,0
53232503,2025-11,149.44,143.0,1.0,0
53232503,2025-12,148.54,143.0,0.94,2
53232503,2026-01,127.43,143.0,0.03,30
53232503,2026-02,126.76,143.0,0.0,28
53232503,2026-03,126.25,143.0,0.0,31
53232503,2026-04,148.72,143.0,0.2,24
53232503,2026-05,149.92,143.0,1.0,0
53232503,2026-06,148.72,143.0,1.0,0
53232503,2026-07,149.23,143.0,1.0,0
53232503,2026-08,186.53,143.0,1.0,0
53232503,2026-09,185.9,143.0,1.0,0
53232503,2026-10,187.0,143.0,1.0,0
53772864,2025-10,136.48,106.0,1.0,0
53772864,2025-11,110.77,106.0,1.0,0
53772864,2025-12,110.1,106.0,0.06,29
53772864,2026-01,94.46,106.0,0.0,31
53772864,2026-02,93.96,106.0,0.0,28
53772864,2026-03,93.59,106.0,0.0,31
53772864,2026-04,110.24,106.0,0.0,30
53772864,2026-05,111.13,106.0,0.0,31
53772864,2026-06,110.24,106.0,0.0,30
53772864,2026-07,110.62,106.0,0.26,23
53772864,2026-08,138.27,106.0,1.0,0
53772864,2026-09,137.8,106.0,1.0,0
53772864,2026-10,138.62,106.0,1.0,0
53882343,2025-10,177.68,138.0,1.0,0
53882343,2025-11,144.21,138.0,1.0,0
53882343,2025-12,143.34,138.0,0.39,19
53882343,2026-01,122.97,138.0,0.0,31
53882343,2026-02,122.33,138.0,0.0,28
53882343,2026-03,121.84,138.0,0.0,31
53882343,2026-04,143.52,138.0,0.0,30
53882343,2026-05,144.68,138.0,0.0,31
53882343,2026-06,143.52,138.0,0.0,30
53882343,2026-07,144.01,138.0,0.26,23
53882343,2026-08,180.01,138.0,1.0,0
53882343,2026-09,179.4,138.0,1.0,0
53882343,2026-10,180.46,138.0,1.0,0
53974050,2025-10,226.6,176.0,1.0,0
53974050,2025-11,183.92,176.0,1.0,0
53974050,2025-12,182.81,176.0,1.0,0
53974050,2026-01,156.84,176.0,0.23,24
53974050,2026-02,156.01,176.0,1.0,0
53974050,2026-03,155.39,176.0,1.0,0
53974050,2026-04,183.04,176.0,1.0,0
53974050,2026-05,184.52,176.0,1.0,0
53974050,2026-06,183.04,176.0,1.0,0
53974050,2026-07,183.66,176.0,1.0,0
53974050,2026-08,229.58,176.0,1.0,0
53974050,2026-09,228.8,176.0,1.0,0
53974050,2026-10,230.15,176.0,1.0,0
54212946,2025-10,204.71,159.0,0.6,2
54212946,2025-11,166.16,159.0,0.17,25
54212946,2025-12,165.15,159.0,0.0,31
54212946,2026-01,141.69,159.0,0.0,31
54212946,2026-02,140.94,159.0,0.0,28
54212946,2026-03,140.38,159.0,0.0,31
54212946,2026-04,165.36,159.0,0.0,30
54212946,2026-05,166.69,159.0,0.0,31
54212946,2026-06,165.36,159.0,0.0,30
54212946,2026-07,165.92,159.0,0.26,23
54212946,2026-08,207.4,159.0,1.0,0
54212946,2026-09,206.7,159.0,1.0,0
54212946,2026-10,207.92,159.0,1.0,0
54279622,2025-10,34.76,27.0,1.0,0
54279622,2025-11,28.22,27.0,0.33,20
54279622,2025-12,28.05,27.0,0.0,31
54279622,2026-01,24.06,27.0,0.23,24
54279622,2026-02,23.93,27.0,1.0,0
54279622,2026-03,23.84,27.0,1.0,0
54279622,2026-04,28.08,27.0,1.0,0
54279622,2026-05,28.31,27.0,1.0,0
54279622,2026-06,28.08,27.0,1.0,0
54279622,2026-07,28.18,27.0,1.0,0
54279622,2026-08,35.22,27.0,1.0,0
54279622,2026-09,35.1,27.0,1.0,0
54279622,2026-10,35.31,27.0,1.0,0
54325019,2025-10,503.41,391.0,1.0,0
54325019,2025-11,408.6,391.0,0.97,1
54325019,2025-12,406.14,391.0,0.0,31
54325019,2026-01,348.43,391.0,0.0,31
54325019,2026-02,346.59,391.0,0.0,28
54325019,2026-03,345.21,391.0,0.0,31
54325019,2026-04,406.64,391.0,0.0,30
54325019,2026-05,409.92,391.0,0.1,28
54325019,2026-06,406.64,391.0,0.0,30
54325019,2026-07,408.03,391.0,0.0,31
54325019,2026-08,510.03,391.0,0.0,31
54325019,2026-09,508.3,391.0,0.0,30
54325019,2026-10,511.31,391.0,0.0,26
54343966,2025-10,167.38,130.0,0.8,1
54343966,2025-11,135.85,130.0,0.07,28
54343966,2025-12,135.03,130.0,0.0,31
54343966,2026-01,115.85,130.0,0.0,31
54343966,2026-02,115.24,130.0,0.0,28
54343966,2026-03,114.78,130.0,0.0,31
54343966,2026-04,135.2,130.0,0.0,30
54343966,2026-05,136.29,130.0,0.0,31
54343966,2026-06,135.2,130.0,0.0,30
54343966,2026-07,135.66,130.0,0.0,31
54343966,2026-08,169.58,130.0,0.0,31
54343966,2026-09,169.0,130.0,0.0,30
54343966,2026-10,170.0,130.0,0.0,26
517985670807426618,2025-10,123.6,96.0,1.0,0
517985670807426618,2025-11,100.32,96.0,1.0,0
517985670807426618,2025-12,99.72,96.0,0.42,18
517985670807426618,2026-01,85.55,96.0,0.97,1
517985670807426618,2026-02,85.1,96.0,1.0,0
517985670807426618,2026-03,84.76,96.0,0.42,18
517985670807426618,2026-04,99.84,96.0,0.0,30
517985670807426618,2026-05,100.65,96.0,0.0,31
517985670807426618,2026-06,99.84,96.0,0.0,30
517985670807426618,2026-07,100.18,96.0,0.0,31
517985670807426618,2026-08,125.23,96.0,0.0,31
517985670807426618,2026-09,124.8,96.0,0.0,30
517985670807426618,2026-10,125.54,96.0,0.0,26
539096747769695721,2025-10,84.97,66.0,1.0,0
539096747769695721,2025-11,68.97,66.0,0.07,28
539096747769695721,2025-12,68.55,66.0,0.74,8
539096747769695721,2026-01,58.81,66.0,1.0,0
539096747769695721,2026-02,58.5,66.0,1.0,0
539096747769695721,2026-03,58.27,66.0,0.03,30
539096747769695721,2026-04,68.64,66.0,0.0,30
539096747769695721,2026-05,69.19,66.0,0.0,31
539096747769695721,2026-06,68.64,66.0,0.0,30
539096747769695721,2026-07,68.87,66.0,0.26,23
539096747769695721,2026-08,86.09,66.0,1.0,0
539096747769695721,2026-09,85.8,66.0,1.0,0
539096747769695721,2026-10,86.31,66.0,1.0,0
548300346163700271,2025-10,123.6,96.0,1.0,0
548300346163700271,2025-11,100.32,96.0,1.0,0
548300346163700271,2025-12,99.72,96.0,1.0,0
548300346163700271,2026-01,85.55,96.0,1.0,0
548300346163700271,2026-02,85.1,96.0,1.0,0
548300346163700271,2026-03,84.76,96.0,1.0,0
548300346163700271,2026-04,99.84,96.0,1.0,0
548300346163700271,2026-05,100.65,96.0,1.0,0
548300346163700271,2026-06,99.84,96.0,0.97,1
548300346163700271,2026-07,100.18,96.0,1.0,0
548300346163700271,2026-08,125.23,96.0,0.0,31
548300346163700271,2026-09,124.8,96.0,0.0,30
548300346163700271,2026-10,125.54,96.0,0.0,26
549217384391760752,2025-10,46.35,36.0,0.8,1
549217384391760752,2025-11,37.62,36.0,1.0,0
549217384391760752,2025-12,37.39,36.0,0.23,24
549217384391760752,2026-01,32.08,36.0,0.23,24
549217384391760752,2026-02,31.91,36.0,1.0,0
549217384391760752,2026-03,31.78,36.0,1.0,0
549217384391760752,2026-04,37.44,36.0,1.0,0
549217384391760752,2026-05,37.74,36.0,1.0,0
549217384391760752,2026-06,37.44,36.0,1.0,0
549217384391760752,2026-07,37.57,36.0,1.0,0
549217384391760752,2026-08,46.96,36.0,1.0,0
549217384391760752,2026-09,46.8,36.0,1.0,0
549217384391760752,2026-10,47.08,36.0,1.0,0
550176187392328368,2025-10,127.46,99.0,1.0,0
550176187392328368,2025-11,103.46,99.0,0.2,24
550176187392328368,2025-12,102.83,99.0,0.13,27
550176187392328368,2026-01,88.22,99.0,0.0,31
550176187392328368,2026-02,87.76,99.0,0.0,28
550176187392328368,2026-03,87.41,99.0,0.0,31
550176187392328368,2026-04,102.96,99.0,0.0,30
550176187392328368,2026-05,103.79,99.0,0.23,24
550176187392328368,2026-06,102.96,99.0,0.0,30
550176187392328368,2026-07,103.31,99.0,0.0,31
550176187392328368,2026-08,129.14,99.0,0.0,31
550176187392328368,2026-09,128.7,99.0,0.0,30
550176187392328368,2026-10,129.46,99.0,0.0,26
555807954310475283,2025-10,101.71,79.0,0.6,2
555807954310475283,2025-11,82.56,79.0,0.5,15
555807954310475283,2025-12,82.06,79.0,0.32,21
555807954310475283,2026-01,70.4,79.0,0.9,3
555807954310475283,2026-02,70.03,79.0,1.0,0
555807954310475283,2026-03,69.75,79.0,1.0,0
555807954310475283,2026-04,82.16,79.0,1.0,0
555807954310475283,2026-05,82.82,79.0,1.0,0
555807954310475283,2026-06,82.16,79.0,1.0,0
555807954310475283,2026-07,82.44,79.0,0.77,7
555807954310475283,2026-08,103.05,79.0,1.0,0
555807954310475283,2026-09,102.7,79.0,1.0,0
555807954310475283,2026-10,103.31,79.0,1.0,0
556576709306422313,2025-10,43.77,34.0,1.0,0
556576709306422313,2025-11,35.53,34.0,0.33,20
556576709306422313,2025-12,35.32,34.0,1.0,0
556576709306422313,2026-01,30.3,34.0,1.0,0
556576709306422313,2026-02,30.14,34.0,0.93,2
556576709306422313,2026-03,30.02,34.0,0.0,31
556576709306422313,2026-04,35.36,34.0,0.0,30
556576709306422313,2026-05,35.65,34.0,0.0,31
556576709306422313,2026-06,35.36,34.0,0.0,30
556576709306422313,2026-07,35.48,34.0,0.0,31
556576709306422313,2026-08,44.35,34.0,0.0,31
556576709306422313,2026-09,44.2,34.0,0.0,30
556576709306422313,2026-10,44.46,34.0,0.0,26
556942182005457042,2025-10,221.45,172.0,0.0,5
556942182005457042,2025-11,179.74,172.0,0.0,30
556942182005457042,2025-12,178.66,172.0,0.0,31
556942182005457042,2026-01,153.27,172.0,0.0,31
556942182005457042,2026-02,152.47,172.0,0.0,28
556942182005457042,2026-03,151.86,172.0,0.0,31
556942182005457042,2026-04,178.88,172.0,0.0,30
556942182005457042,2026-05,180.32,172.0,0.0,31
556942182005457042,2026-06,178.88,172.0,0.0,30
556942182005457042,2026-07,179.49,172.0,0.0,31
556942182005457042,2026-08,224.36,172.0,0.0,31
556942182005457042,2026-09,223.6,172.0,0.0,30
556942182005457042,2026-10,224.92,172.0,0.0,26
557355126587743933,2025-10,128.75,100.0,1.0,0
557355126587743933,2025-11,104.5,100.0,1.0,0
557355126587743933,2025-12,103.87,100.0,0.32,21
557355126587743933,2026-01,89.11,100.0,0.0,31
557355126587743933,2026-02,88.64,100.0,0.0,28
557355126587743933,2026-03,88.29,100.0,0.0,31
557355126587743933,2026-04,104.0,100.0,0.0,30
557355126587743933,2026-05,104.84,100.0,0.0,31
557355126587743933,2026-06,104.0,100.0,0.0,30
557355126587743933,2026-07,104.35,100.0,0.26,23
557355126587743933,2026-08,130.44,100.0,1.0,0
557355126587743933,2026-09,130.0,100.0,1.0,0
557355126587743933,2026-10,130.77,100.0,1.0,0
560006977646709726,2025-10,,,1.0,0
560006977646709726,2025-11,,,1.0,0
560006977646709726,2025-12,,,1.0,0
560006977646709726,2026-01,,,1.0,0
560006977646709726,2026-02,,,1.0,0
560006977646709726,2026-03,,,1.0,0
560006977646709726,2026-04,,,1.0,0
560006977646709726,2026-05,,,1.0,0
560006977646709726,2026-06,,,1.0,0
560006977646709726,2026-07,,,1.0,0
560006977646709726,2026-08,,,1.0,0
560006977646709726,2026-09,,,1.0,0
560006977646709726,2026-10,,,1.0,0
566059919402290426,2025-10,166.09,129.0,0.4,3
566059919402290426,2025-11,134.8,129.0,0.0,30
566059919402290426,2025-12,133.99,129.0,0.0,31
566059919402290426,2026-01,114.96,129.0,0.0,31
566059919402290426,2026-02,114.35,129.0,0.0,28
566059919402290426,2026-03,113.9,129.0,0.0,31
566059919402290426,2026-04,134.16,129.0,0.2,24
566059919402290426,2026-05,135.24,129.0,1.0,0
566059919402290426,2026-06,134.16,129.0,1.0,0
566059919402290426,2026-07,134.62,129.0,1.0,0
566059919402290426,2026-08,168.27,129.0,1.0,0
566059919402290426,2026-09,167.7,129.0,1.0,0
566059919402290426,2026-10,168.69,129.0,1.0,0
571220222834160491,2025-10,97.85,76.0,1.0,0
